15181787	Tyji Donrapheal Arnstrong (born October 3, 1970) is a former professional American football tight end in the National Football League for the Tampa Bay Buccaneers, Dallas Cowboys, and St. Louis Rams. He played college football at the University of Mississippi. His mother suffered a fatal heart attack while watching him play against the Chicago Bears on October 18, 1992.
11690257	Roberto Wong Ordeñana (born August 17, 1979 in Costa Rica) is a Costa Rican footballer, who plays at defender at Puntarenas. His last name in Chinese is 黄, which means "yellow", and his ancestor was from Zhanjiang, Guangdong, China.
39980076	Derek Whitson (born 21 June 1989) is a Canadian sledge hockey player. Whitson was born in Chatham, Ontario in 1989, with cerebral palsy. He joined the Canadian Sledge Hockey Team in 2007 after playing sledge hockey in the Windsor Ice Bullets sledge hockey program. He was a member of the Canadian sledge hockey team that won the silver medal at the 2009 World Sledge Hockey Challenge, as well as the one that competed in the 2010 Winter Paralympics. He was also a member of team who won the gold medal in the 2013 IPC Sledge Hockey World Championships in Korea. Whitson also is a player of football 7-a-side, in which he won a bronze medal at the 2007 Pan-American Games in Rio de Janeiro. He is also an avid golfer and artist, in which he has donated pieces of his art to art auctions in support of Canadian athletes. Whitson moved to Medicine Hat, Alberta in 2014 where he then became engaged to Tara Chisholm who is the current coach of the Canada women's national ice sledge hockey team.
25435420	Richard Rishi (born as Richard Sharaf Babu) is an Indian film actor. He mostly appears in Tamil and Telugu films. Richard is born to Chennai settled Malayali parents Babu and Alice on 20 October 1977. he studied in Loyola Matriculation School till 12th std His younger sisters Shamili and Shalini are renowned actresses. His father is from Kollam and mother is from a Chennai settled Malayali family. His father migrated to Madras with an ambition of becoming actor and the family settled there later he fulfilled his ambition through his children. Actor Ajith Kumar is his brother-in-law.
14466831	Thomas Alcock Beck (1795–1846) was the author of Annales Furnesienses (1844), a history of Furness Abbey, which was dedicated by permission to Her Majesty Queen Victoria, and which contained twenty-six steel engravings and several woodcuts. Beck was a long-term resident of Hawkshead in Lancashire, where his parents had lived at The Grove. He was to use a wheelchair for much of his life, being unable to walk due to a spinal complaint. At one time he had attended Hawkshead Grammar School and he matriculated at Trinity College, Cambridge in 1814, but left without taking a degree. Around 1819 he commenced the building of his regency mansion, Esthwaite Lodge (subsequently a youth hostel), to the design of George Webster. The grounds were specially laid out with easy gradients for his invalid chair. Besides other antiquarian interests, he also edited Dr. William Close's unfinished work An Itinerary of Furness.
3444139	Robert Otis "Griff" Griffith (born November 30, 1970) is a former American football strong safety in the National Football League. He played thirteen seasons in the league, mostly for the Minnesota Vikings from 1994 to 2001. He also played three seasons with the Cleveland Browns, and two seasons with the Arizona Cardinals, In 2008, he retired as a member of the Minnesota Vikings. Robert also served as an Executive Member of the NFLPA (National Football League Player's Association) for six years. Currently he is CEO and Chairman of Matador Enterprises Inc. Today, Robert resides in southern California. An avid Cyclist, Robert is also well-traveled and has spent much time in the Americas and Europe for both business and pleasure.
40755188	Mehdi Mahdavi (Persian: مهدی مهدوی‎‎, born 13 February 1984) is an Iranian volleyball player, who former played as a setter for the Iran national team of the year 2007–2016. After participating in the 2016 Olympic Games he announced his retirement from the national team aiming to give more chances to younger player. Mahdavi is married and has one daughter. Mehdi Mahdavi announced his retirement from the team aiming to give more chances to younger players.
1858407	Second Skin is an American gothic rock band formed in 1991 by singer-songwriter Arron, the frontman of the Seattle-based band, Flesh of my Flesh. Second Skin's sound has been described as "a culmination of punk aggression, early Gothic sensibility and Death Rock driven passions" with "hard rhythmic beats and dark backdrops." Featured in Mick Mercer's Music to Die For, a listing of bands that were influential in the gothic rock scene, as well as Oskar Terramortis' upcoming This is Gothic Rock book (to be released in 2013), Second Skin has played alongside Rozz Williams (of bands Christian Death and Shadow Project), the Mission UK, the Misfits, Killing Joke, Andi Sexgang, Gary Numan, Missing Persons, Modern English, Human Drama, The Damned, and New Model Army, and has been featured on over 30 studio albums, EPs and compilations. Second Skin's single "Liberata Me" inspired the film of the same name, Liberata Me, which won best short subject at the New York Film festival. The film featured music and a cameo by Second Skin. Director Pearry Reginald Teo then cast Arron of Second Skin to play the gatekeeper of purgatory in the follow-up, award-winning film Children of the Arcana. Second Skin is also the first band to produce a darkwave/deathrock 3D music video. Second Skin's latest release, Illa Exuro In Silentium, the band's fourth studio album, is the follow-up to the band's 2005 album Black Eyed Angel. In August 2013, it was announced that Second Skin's fifth studio album will be released in the fall of 2013.
30726966	Patrick Lapeyre is a French writer, and winner of the Prix Femina, 2010, for his seventh novel, La vie est brève et le désir sans fin. Lapeyre was born in 1949 in Pantin. He attended the École Normale Supérieure with Alain Finkielkraut and Pascal Bruckner before studying literature at the Sorbonne. After becoming a teacher, he published his first novel, Le corps inflammable, in 1984. He received the Prix du Livre Inter in 2004 for L'Homme-soeur and the Prix Femina in 2010 for La vie est brève et le désir sans fin.
31308572	Edwin Piper Cox (May 2, 1870 – March 11, 1938) was a Virginia politician. He represented Richmond in the Virginia House of Delegates, and served as that body's Speaker from 1914 until 1916.
4941717	The Gaujot brothers, Antoine August Michel Gaujot and Julien E. Gaujot, are one of the five sets of brothers who have received the Medal of Honor and the only pair to have been so honored for actions in different wars. Both brothers graduated from Virginia Polytechnic Institute and State University.
14932320	Abner P. Allen (October 9, 1839 – August 22, 1905) was an American soldier who received the Medal of Honor for valor during the American Civil War. Allen was born in Woodford County, Illinois. He joined the 39th Illinois infantry Regiment from Bloomington, Illinois, in January 1864, and mustered out with his regiment on December 6, 1865. By the time the 39th was involved in the Siege of Petersburg, Virginia, Allen was a corporal in Company K. When the regiment (as part of the XXIV Corps under Major General John Gibbon) was assaulting Fort Gregg on April 2, 1865, under heavy fire, he was at the front as a color bearer. At the surrender ceremony at Appomattox Courthouse a week later, Allen was given the honor of carrying Illinois' flag. He later traveled to Washington, D.C. with General Gibbon and 76 captured Confederate colors. He received his medal there from Secretary of War Edwin Stanton. Allen died in 1905 and is buried in Centerburg Cemetery, Centerburg, Ohio.
1051605	Noriko Sakai (酒井 法子, Sakai Noriko, born February 14, 1971) is a Japanese singer and actress. She was born in Japan, Fukuoka, debuting in 1986 as an idol singer identity, when her short hair style, sweet smile, youthful image became a talking point. Sakai released her debut single, "Otoko no Ko ni Naritai" (男のコになりたい, "I Want to Be a Boy") on February 5, 1987, nine days short of her sixteenth birthday. Over 40,000 copies of the single were sold. In the early years of her career, she used the nickname Nori-P (のりピー), although around the mid-1990s she started to distance herself from it. She ventured overseas in the 1990s to Taiwan to shoot VITALON P beverage commercials, as well as holding concerts which received praise. Sakai returned to after 1993, where she received recognition for her acting in Hitotsu Yane no Shita as Kashiwagi Koyuki. In 1995, she acted in Hoshi no Kinka (Heaven's Coins) as Aya Kuramoto, also singing the theme song Aoi Usagi (碧いうさぎ, "blue rabbit") which became her best selling album to date. By the end of 1998 she organized the Asian concert tours throughout Taiwan, mainland China, Singapore, South Korea, Malaysia, Indonesia, Thailand and other countries in the regions. In December 28, 1998, she suddenly held a reporter conference, announcing her marriage to Yūichi Takasō (高相 祐一, Takasō Yūichi). In January 2000, after the birth of her son, Sakai made a comeback to showbiz, and gradually took on roles in movies, drama and advertising. Sakai's popularity in Japan is not outstanding, but she has considerable supporters in Hong Kong, Taiwan and mainland China. In August 2009, Sakai was arrested on suspicion of possession and abuse of drugs and sentenced to probation for three years. She divorced after the incident and temporarily stayed away from the media circle. After her probation ended, she began rehearsals for the theater, and signed on with Office Nigun Niiba, as a first step towards returning to the media committee. She was born in Fukuoka, Japan. She married Yūichi Takasō (高相 祐一, Takasō Yūichi) in 1998, and divorced on July 31, 2010. She and Yūichi have one son, born in 1999. She is particularly popular in Hong Kong and Taiwan. Her best-selling single to date is Aoi Usagi (碧いうさぎ, "blue rabbit").
20265019	Paul Robert Archibald Johnston (born 13 December 1988), is an English cricketer. Johnston is a left-handed batsman who bowls right-arm medium pace. He was born in Hartlepool, County Durham and educated at Durham University. He attended Red House School in Norton before going on to Yarm School for college. Johnston made his first-class debut for Durham UCCE against Derbyshire in 2008 at the County Ground, Derby. He played a further first-class match that season against Durham, before playing three fixtures in 2009, the last of which came against Warwickshire. In his five first-class matches, he scored 164 runs at a batting average of 18.22, with a single half century high score of 73. This came against Warwickshire in his final first-class match. Johnston joined Cumberland in 2009, making his Minor Counties Championship debut against Lincolnshire and his MCCA Knockout Trophy debut against Cheshire in 2010.
14728074	Steve Martin (born 7 January 1957) is an Australian former professional rugby league footballer who played in the 1970s, and 1980s, and coached in the 1990s. He was a representative player at both state and international levels and played in the New South Wales Rugby League (NSWRL) competition for Manly-Warringah Sea Eagles and the Balmain Tigers. Martin primarily played in the halfback position.
7471019	Huang Shaohong (1895 – August 31, 1966) was a warlord in Guangxi province, and governed Guangxi as part of the New Guangxi Clique, though the later part of the Warlord era and a leader in the later years of the Republic of China. Huang, a Hakka, was born in 1895 in Rong County, Guangxi, China. After the 1911 revolution he attended Guangxi Military Cadre Training School in Guilin along with Bai Chongxi and Li Zongren. Later he rose to commanded the Model Battalion, a modern professional military formation equipped with machine guns. In the confused power struggles following the Ao-Gui Wars, local military figures began to carve out territory in Guangxi and dominate it. In the southwest were the opium trails from both Yunnan and Guizhou that ran through Baise and then down the river to Nanning, from whence opium usually went out through Wuzhou, where the trade was financed. During the Ao-Gui wars Huang, then the commander of the Model Battalion, attempted to stay neutral and relocated to Baise in the far northwest. By stages he came to control Baise, and with it the opium trade. Later he expanded his control to Wuzhou, thus locking up the portals through which opium both entered and left Guangxi. By the spring of 1924 the new Guangxi Clique had formed and created the Guangxi Pacification Army. Li Zongren was the Commander in Chief, Huang the deputy Commander and Bai Chongxi the Chief-of-Staff. By August they had defeated and driven former ruler Lu Rongting and other contenders out of the province and Huang became the civil governor of Guangxi from 1924-29. He was also interior and transportation minister in the National Government of Chiang Kai-shek after 1927. During the Kumul Rebellion Chiang Kai-shek was ready to send Huang and his expeditionary force, which he assembled to assist Muslim Gen. Ma Zhongying was against Sheng Shicai, but when Chiang heard about the Soviet Invasion of Xinjiang, he decided to withdraw to avoid an international incident if his troops directly engaged the Soviets, leaving Ma alone without reinforcements to fight the Red Army. Huang became chairman of the government of Zhejiang from 1934-35 and Hubei from 1936-37. Again from 1937-46 he became chairman of the government of Zhejiang and commander of the 15th Army of the National Revolutionary Army. During World War II Huang was named deputy commander-in-chief of the 2nd War Zone. After the war he was named head of the Supervisory Committee and elected member of the Legislative Yuan (parliament). During the Chinese Civil War in the peace talks in March 1949, Huang was one of the Kuomintang delegates. He and Zhang Zhizhong agreed to accept the cease-fire conditions submitted by the Communist Party. When the Kuomintang leadership turned them down later, Huang fled to Hong Kong and declared his revolt from the KMT and joined the Chinese People's Political Consultative Conference (CPPCC) in September 1949. After the founding of the People's Republic, Huang was elected a member of the State Council, National People's Congress, and CPPCC. He was also a member of the Standing Committee of the Kuomintang Revolutionary Committee. During the Anti-Rightist Movement, Huang was labeled a rightist. Later, during the Cultural Revolution, he was again determined to be a "rightist." Unable to stand the persecution of the Red Guards, he committed suicide at home on August 31, 1966, in Beijing.
8563280	Emilio Quincy Daddario (September 24, 1918 – July 7, 2010) was an American Democratic politician from Connecticut. He served as a member of the 86th through 91st United States Congresses.
328293	George Duke (January 12, 1946 – August 5, 2013) was an American musician, known as a keyboard pioneer, composer, singer and producer in both jazz and popular mainstream musical genres. He worked with numerous artists as arranger, music director, writer and co-writer, record producer and as a professor of music. He first made a name for himself with the album The Jean-Luc Ponty Experience with the George Duke Trio. He was known primarily for thirty-odd solo albums, of which 'A Brazilian Love Affair' from 1980 was his most popular, as well as for his collaborations with other musicians, particularly Frank Zappa. George Duke was born in San Rafael, California. He was raised in Marin City. It was at the young age of 4 that Duke first became interested in the piano. His mother took him to see Duke Ellington in concert and subsequently told him about this experience. "I don't remember it too well," says George, "but my mother told me I went crazy. I ran around saying 'Get me a piano, get me a piano!'" He began his formal piano studies at the age of 7, at his local Baptist church. It was those early years that influenced his musical approach and feel, as well as his understanding of how music elicits emotion. Duke attended Tamalpais High School in Mill Valley before earning a bachelor's degree in trombone and composition with a minor in contrabass, from the San Francisco Conservatory in 1967. Playing initially with friends from garages to local clubs, Duke quickly eased his way into session work, which refined his abilities and expanded his approach to music. He later earned his master's degree in composition from San Francisco State University. Although he started out playing classical music he credited that his cousin Charles Burrell (musician) for convincing him to switch to jazz. Duke explained that he "wanted to be free" and Burrell "more or less made the decision for me" by convincing him to "improvise and do what you want to do". Later he taught a course on Jazz And American Culture at Merritt College in Oakland.
12786137	William Miller Edwards (June 21, 1905 – June 12, 1987) was an American football player and coach. He served as the head football coach at Western Reserve University, Vanderbilt University and Wittenberg University in a career lasting more than 30 years, compiling a win-loss-tie record of 168–45–8. Edwards also coached the Detroit Lions of the National Football League (NFL) from 1941 to 1942, tallying a 4–9–1 record, and served as an assistant coach for the NFL's Cleveland Browns in the late 1940s. Raised near Massillon, Ohio, Edwards was the son of an immigrant from Wales who worked in the area's coal mines. He played football at Massillon Washington High School and enrolled at Ohio State University, where he stayed for a year before transferring to Wittenberg University. After college, Edwards began his coaching career at high schools in Ohio. He got his first job as a college head coach in 1935 at Western Reserve in Cleveland, Ohio and guided the team to a 49–6–2 record over six seasons. Edwards was then hired to coach the Lions, but his brief stay there was unsuccessful, and he was fired at the beginning of the 1942 season. He enlisted in the U.S. Navy later that year and served in the military during World War II until his discharge in 1946. Edwards spent a year selling sporting goods in Cleveland, returning to football in 1947 with the Browns as an assistant to head coach Paul Brown, a close friend and former Massillon schoolmate. After two years as the team's tackle coach, he was hired by Vanderbilt in 1949. He stayed there for four years and amassed a 21–19–2 record, but resigned in 1953 under pressure from alumni. After two years as an assistant coach at the University of North Carolina, Edwards was hired by Wittenberg, his alma mater, as head football coach and athletic director. He spent the rest of his career there, serving as head coach until 1968 and remaining as athletic director until 1973. While at Wittenberg, he was named the country's college football coach of the year twice, and his teams posted an overall record of 98–20–4. He was inducted into the College Football Hall of Fame in 1986. Edwards, described as a tough but compassionate coach, had an influence on many men he worked with, including Steve Belichick, the father of New England Patriots coach Bill Belichick. Steve Belichick played for Edwards at Western Reserve and with the Lions, and coached with him at Vanderbilt. Edwards was the godfather of Bill. Edwards grew up in Massillon, Ohio and attended Massillon Washington High School. He was a schoolmate of Paul Brown, who later became the coach of the Cleveland Browns and helped found the Cincinnati Bengals in the National Football League. The son of a Welsh coal miner, Edwards dropped out of school when he was 14 to help his family by working in the mines of East Greenville, near Massillon. He returned three years later, however, and became a star player on Massillon's football team. Edwards was a linebacker at Massillon between 1922 and 1924. Edwards enrolled at Ohio State University and was Brown's roommate as he captained the Buckeyes freshman football team. After the season, however, he transferred to Wittenberg University in Springfield, Ohio. At Wittenberg, he played as a center starting in 1928 and was the captain of the football team in 1929 and 1930. A tough player, Edwards did not like to wear a helmet, saying "you skin your ears a little without them, but I never had any trouble." He won All-Ohio honors at Wittenberg and was named an honorable mention All-American in 1930. One of Edwards's most memorable games as a collegian came in 1928 against the Ohio Wesleyan Battling Bishops. In the last game of a season in which Wesleyan had a perfect record and beat football powerhouses Michigan and Syracuse, Edwards kicked an extra point as time expired and gave Wittenberg a 7–6 victory. Grantland Rice, a prominent sportswriter of the time, called him the best center in college football. Walter Eckersall of the Chicago Tribune named him an All-American.
44270293	Damian Kulig (born June 23, 1987) is a Polish professional basketball player for Banvit of the Turkish Basketball Super League. He also represents the Polish national team internationally. Standing at 6 ft 9 in (2.06 m), he plays at the power forward and center positions.
23782389	Arthur Lionel Barr-Kemp (6 September 1921 – 25 September 2003) was an Australian rules footballer who played in the VFL from 1943 to 1946 for the Richmond Football Club. Arthur's surname was incorrectly recorded as "Kemp" during his playing career.
44756871	Lea Jagodič (born February 12, 1991) is a Slovenian female professional basketball player.
25434299	Charles Neal Barney (June 27, 1875 - April 24, 1949) was a Massachusetts politician who served as a member of the Common Council and as the 31st Mayor of Lynn, Massachusetts. Barney was born in Lynn, Massachusetts on June 27, 1875 to William M. Barney and Mary L. Neal. He was the grandson of Lynn's tenth mayor Peter Morrell Neal. Barney graduated from Tufts College receiving his A.B. in 1895 and his A.M., in 1909. While at Tufts Barney joined Theta Delta Chi. Barney received his law degree (LL.B.) from Boston University School of Law in 1898. Barney married Maizie Blaikie in Malden, Massachusetts on June 27, 1901. From 1908 to 1918 Barney taught Equity at Northeastern University School of Law. Barney was a member of the Lynn Common Council from 1901 to 1904, mayor of Lynn from 1906 to 1907, and a Presidential Elector in 1908. In 1918 Barney went to work as the chief counsel and secretary for the New Jersey based Worthington Pump and Machinery Corporation. In 1942 Barney was elected as the Worthington Pump and Machinery Corporation's vice-president and secretary. Barney, who was a great nephew of Maria Mitchell, and from 1947 to 1949 served as a president of the Maria Mitchell Association. He died on April 24, 1949.
34793693	Clarence W. Dart, Sr. (6 December 1920 – 17 February 2012) was a World War II fighter pilot and member of the Tuskegee Airmen. During World War II, he flew a total of 95 missions, and was shot down twice, earning two Purple Hearts. He was also the recipient of the Air Medal and the Distinguished Flying Cross with four oak leaf clusters. Dart collectively, not individually, received a Congressional Gold Medal from President George W. Bush at a ceremony in Washington, D.C. on 29 March 2007. Dart died 17 February 2012 in Saratoga Springs, New York. He was 91. Clarence was Emeritus on The Salvation Army Saratoga Springs, New York Advisory Board in which he has served since November 11, 1963.
18603	Lydia Yevgenyevna Kavina (Лидия Евгеньевна Кавина; born 8 September 1967) is a Russian-British theremin player, and is currently the leading performing musician on the instrument. The granddaughter of Léon Theremin's first cousin, Soviet anthropologist and primatologist Mikhail Nesturkh, Kavina was born in Moscow and began studying the instrument under the direction of Léon Theremin when she was nine years old. Five years later, she gave her first theremin concert, which marked the beginning of a musical career that has so far led to more than 1000 theatre, radio, and television performances around the world. Kavina has appeared as a solo performer at such prestigious venues as the Bolshoi Zal (Great Hall) of the Moscow Conservatory, Moscow International Art Centre with National Philarmonic of Russia under Vladimir Spivakov and Bellevue Palace in Berlin, the residence of the German President. She has also performed at leading festivals, including Caramoor with the Orchestra St. Luke's, New York's Lincoln Center Festival, Holland Music Festival, Martinu Festival, Electronic Music Festival in Burge and Moscow “Avantgarde”. Kavina performs most of the classical theremin repertoire, including popular works for theremin by Bohuslav Martinů, Joseph Schillinger, and Spellbound by Miklos Rozsa, as well as Equatorial by Edgard Varèse and the lesser known Testament by Nicolas Obouchov. In addition to giving concerts, Kavina is a composer of music for theremin and teaches the instrument in Western Europe, Russia and the United States. Together with the London Philharmonic Orchestra, she played theremin for Howard Shore's soundtrack of the Oscar-winning film Ed Wood, as well as for eXistenZ (also by Shore) and The Machinist. Additionally, Kavina has recorded several compact discs and is the subject of an instructional video from the theremin manufacturer Moog Music. She was also featured in stage productions such as Alice and The Black Rider (both conceived and directed by Robert Wilson, with music by Tom Waits) at the Thalia Theater in Hamburg, and in collaboration with the Russian experimental surf band Messer Chups. Lydia Kavina is an active promoter of new experimental music for the theremin. Her recent project "Nicht zu fassen" for theremin and accordion, together with Roman Yusipey, includes works by S.Gubaidulina, J.Cage, V.Poleva, as well as Kavina's compositions, it was performed in Germany and Ukraine. In collaboration with Barbara Buchholz and Kamerensemble Neue Musik Berlin, Kavina performed a number of concerts of contemporary works for theremin in Germany in 2005–2007 as part of the Touch! Don't Touch! – Music for Theremin project. The most notable project of her recent career is her theremin solo in The Little Mermaid, a ballet by Lera Auerbach, choreographed by John Neumeier in Copenhagen New Opera Haus(2005), Hamburg State Opera (2007-2015) and The National Ballet of China in Beijing(2012). Kavina also played the solo in Danny Elfman’s UK concert tour with BBC concert orchestra and London Concert orchestra (2013-2014). Kavina has completed a number of her own compositions for theremin including a Concerto for Theremin and Symphony Orchestra, first performed by the Boston Modern Orchestra under the direction of Gil Rose. Lydia Kavina is based in Oxfordshire, UK. Kavina holds a degree in composition from The Moscow Conservatory, where she also completed a postgraduate assistantship program.
13546195	Randall Steve Coffield (born December 12, 1953) is a former professional American football player who played in three NFL seasons from 1976-1979 for the Seattle Seahawks and the New York Giants.
41496478	Warrant Officer Class One Steven P. 'Steve' Cass is a retired member of the Royal Navy. From 2013 to 2017, he was the Warrant Officer of the Naval Service and therefore the most senior rating of the Royal Navy. He is the first person from the Fleet Air Arm and the second person overall to hold the appointment. Cass is from Porthleven, Cornwall. He was educated at the comprehensive school in Helston, Cornwall. He left school at 17 to join the Royal Navy.
4125040	Bruno Tonioli (Italian pronunciation: [ˈbruno tonˈjɔli]; born 25 November 1955) is an Italian choreographer, dancer, and TV personality. He appears as a judge on the British television dance competition Strictly Come Dancing and its American adaptation Dancing with the Stars on ABC TV in the US. Tonioli co-created and appeared on the BBC talent show DanceX, and its American adaptation, Dance War: Bruno vs. Carrie Ann. He earns £200 000 to £249 000 as a BBC contributor Tonioli was born in Ferrara, in north east Italy. His father Werther was a bus driver and his mother Fulvia stitched car-seat covers. The family lived with his paternal grandparents until he was 12. Tonioli is fluent in five languages: Italian, English, Portuguese, Spanish, and French. Tonioli is gay, and has spoken of the homophobic bullying he suffered in his youth.
1237214	Jimmy Devon Boyd (January 9, 1939 – March 7, 2009) was an American singer, musician, and actor known for his recording of the song "I Saw Mommy Kissing Santa Claus". In 1960, Boyd married actress Yvonne Craig (TV's Batgirl). After a year of marriage, Boyd was drafted into the Army and was stationed in Texas. Separation proved unfortunate to his marriage, which ended in divorce in 1962. Boyd went to the Republic of Vietnam in 1965 with his own show for the USO. In February 1967 he also joined in Nancy Sinatra's USO trip to entertain American troops in South Vietnam. Boyd married a second time in 1980. He and Anne Forrey Boyd had a son together, but divorced in 1984. He remained single for the rest of his life. When asked, "What's the most exciting thing that ever happened to you?" his reply was, "The birth of my son." Jimmy Boyd died of cancer in 2009 at the age of 70.
44868026	Wayne Casto Pomeroy (born March 13, 1923) is an American politician. He served as mayor of Mesa, Arizona from 1976 to 1980. He also previously served on the Mesa City Council from 1966 to 1974, and as vice mayor from 1972 to 1974. Pomeroy was born in Mesa, and is a descendant of one of the pioneer settlers of the area. He is a businessman and owner of a men's store, Pomeroy’s Missionary Shop, in downtown Mesa. He is a veteran of World War II, having served with the U.S. Army Air Forces, and is an alumnus of Brigham Young University and New York University. He married Cecil Henrie on December 21, 1944 and has four daughters.
42118134	Dan Lepard (born 1964) is an Australian baker, food writer, photographer, television presenter and celebrity chef. He was previously a fashion photographer working for Italian Vogue before changing careers age 27, and is today known for reconciling historical methods with innovation in baking. In 1992 Dan became a pastry chef for Alastair Little in Soho, London even though he had no formal training. He then worked for David Hockney as a chef in both London and Los Angeles. He started working as a baker and consultant at Baker & Spice Bakery in 1997. At his time at Baker & Spice he worked with Sami Tamimi (chef), Yotam Ottolenghi (head pastry chef), and Jim Webb (head viennoiserie chef). Tamimi, Ottolenghi and Webb along with Noam Bar later teamed up to start Ottolenghi's deli's and restaurants, and Dan helped advise the team on the bread for their bakeries. He has founded bakeries for Fergus Henderson at St John, John Torode at Mezzo, Tony Kitous at Levant and Giorgio Locatelli at Locanda Locatelli and Zafferano. In 2003, he was the winner of the Outstanding Contribution to London Restaurants at the London Restaurant Awards. In 2012, he created the pop-up bakery The Loaf in a Box in San Sebastián, Spain. It ran from July to September and served as an arena for all those who love bread to debate and eat fantastic produce. In 2012 UK supermarket chain Sainsburys launched a baking website with Dan where he has a regular Q&A slot. He has lived in London since his late teens. In 2012 Dan Lepard entered into a civil partnership with his long-term partner and business manager David Whitehouse.
15499012	Damian Squire (born 15 November 1973 in Adelaide, South Australia) is a former Australian rules footballer who played with Port Adelaide in the Australian Football League (AFL) and both North Adelaide and Sturt in the South Australian National Football League (SANFL). Squire is the step-brother of former Norwood and Central District footballer Mark Jones. Squire was a Port Adelaide Magpies supporter when he was growing up in the inner-northern Adelaide suburb of Broadview, but due to where he lived and played his junior football with the Broadview Tigers and Greenacres Dragons in the heart of North Adelaide's metropolitan zone (only 10 minutes from North's home Prospect Oval), he ended up playing for the Roosters in the SANFL.
43522569	Leandra Smeda (pronounced Schmeda) is a South African women's footballer and plays as a winger. She plays for University of Western Cape. She represented the South Africa women's national football team at the 2012 London Olympics
20453470	William McDonald (9 December 1908 – 1979) was a Scottish footballer. His regular position was as an inside left. Born in Coatbridge, Lanarkshire, McDonald played for Law Scotia, Airdrieonians, Manchester United, Tranmere Rovers, Coventry City, Plymouth Argyle and East Fife.
29439887	William Darwin Smalley (1871–1891), nicknamed "Deacon", was a Major League Baseball player for the Cleveland Spiders of the National League in 1890 and the Washington Statesmen of the American Association in 1891.
11963412	Curtis George Norval Olson (March 26, 1908 – October 15, 2004), a.k.a. Curtis G. Olson, was a North Dakota public servant and politician with the Republican Party who served as the North Dakota State Auditor from 1957 to 1972. Prior to serving as Auditor, he was in the North Dakota House of Representatives from 1941 to 1946. His death at the age of 96 in 2004 made him the second longest-lived statewide official ever to serve the state, behind Robert S. Lewis.
37851306	Timothy John McFarland (born June 8, 1989) is an American professional baseball pitcher for the Arizona Diamondbacks of Major League Baseball (MLB). He previously played for the Baltimore Orioles.
19514297	Gisela Bolaños Scarton (5 April 1935 - 8 November 2013) was a Venezuelan pageant titleholder She is the Miss Venezuela titleholder for 1953, and was the official representative of Venezuela to the Miss Universe 1953 pageant held in Long Beach, California, USA, on July 17, 1953.
4505651	Gregory Michael Hansell (born March 12, 1971) is a former Major League Baseball pitcher. Hansell played for four different major league ballclubs during his career: the Los Angeles Dodgers (1995), Minnesota Twins (1996), Milwaukee Brewers (1997), and Pittsburgh Pirates (1999). He made his major league debut on April 28, 1995, and played his final game on October 3, 1999. On December 7, 1999, Hansell was purchased from the Pittsburgh Pirates by the Hanshin Tigers of the Japan Pacific League. Hansell would attempt a return to Major League Baseball in 2003, but failed to make the big league roster in tryouts with the New York Yankees and Arizona Diamondbacks.
19928666	Eleanor Vere Boyle (1 May 1825 – 29 July 1916) was an English artist and author of the Victorian era. She has been considered the most important female illustrator of the 1860s. She was born in Scotland, the youngest daughter of Alexander Gordon of Ellon Castle, Aberdeenshire. In 1845 she married Richard Cavendish Boyle (1812–86), a younger son of the 8th Earl of Cork; R. C. Boyle served as the rector of Marston Bigot in Somerset (1836–75) and later as Queen Victoria's chaplain. Because of her social position, she rarely exhibited or sold her artwork — actions that would have been déclassé in the standards of her time and place. She did allow a rare exhibition of her art at Leighton House c. 1902. Consistently, in both her visual art and her books, she employed her initials, E. V. B., to mask her identity. Boyle applied her skill as a watercolorist to illustrate children's books. In 1852, a small volume titled Child's Play matched Boyle pictures with traditional nursery rhymes like "Little Boy Blue." She illustrated a wide range of similar books, including Tennyson's The May Queen (1860) — she was a friend of the poet — and the fairy tale Beauty and the Beast (1875) — she depicted the Beast as a sabre-toothed panther. In 1868 she illustrated Sarah Austin's translation of Friedrich Wilhelm Carové's The Story Without an End; and in 1872 she became one of the first British artists to illustrate the stories of Hans Christian Andersen, and set a new standard of quality for Andersen illustration. Boyle was familiar with many of the Pre-Raphaelites; Dante Gabriel Rossetti called her "great in design." She was a cousin of Louisa, Marchioness of Waterford, another woman artist of her era. In 1893 Boyle published A Book of the Heavenly Birthdays, a small aid to meditation that combined her watercolors with poetry by William Morris, Christina Rossetti, Percy Bysshe Shelley, Walter Savage Landor and others. The book provides an example of "the eschatological thrust of much of her work...." Boyle was interested in garden design; she re-created the Evelyn garden at Huntercombe Manor in Burnham, Buckinghamshire from 1872 on. She wrote books on gardening, like her Days and Hours in a Garden (1884), A Garden of Pleasure (1895), and Seven Gardens and a Palace (1900). Her The Peacock's Pleasaunce (1908) is a collection of belle-lettrist essays. Three of her children, two sons and a daughter, pre-deceased her. She was survived by a son and daughter.
